date,participant,trial,t,trackedObject,axis,position,clickstate,
2021-11-08,mjd01,0,0.1220334,effector,z,0.8111293,0
2021-11-08,mjd01,0,0.1220334,head,x,-3.216296,0
2021-11-08,mjd01,0,0.1220334,head,y,1.490685,0
2021-11-08,mjd01,0,0.1220334,head,z,0.7963151,0
2021-11-08,mjd01,0,0.1329633,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1329633,target,y,1.3,0
2021-11-08,mjd01,0,0.1329633,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1329633,effector,x,-3.449821,0
2021-11-08,mjd01,0,0.1329633,effector,y,1.249292,0
2021-11-08,mjd01,0,0.1329633,effector,z,0.8112791,0
2021-11-08,mjd01,0,0.1329633,head,x,-3.216586,0
2021-11-08,mjd01,0,0.1329633,head,y,1.490756,0
2021-11-08,mjd01,0,0.1329633,head,z,0.7963945,0
2021-11-08,mjd01,0,0.1444009,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1444009,target,y,1.3,0
2021-11-08,mjd01,0,0.1444009,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1444009,effector,x,-3.450208,0
2021-11-08,mjd01,0,0.1444009,effector,y,1.248929,0
2021-11-08,mjd01,0,0.1444009,effector,z,0.8114641,0
2021-11-08,mjd01,0,0.1444009,head,x,-3.216769,0
2021-11-08,mjd01,0,0.1444009,head,y,1.49078,0
2021-11-08,mjd01,0,0.1444009,head,z,0.7964774,0
2021-11-08,mjd01,0,0.1556341,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1556341,target,y,1.3,0
2021-11-08,mjd01,0,0.1556341,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1556341,effector,x,-3.450366,0
2021-11-08,mjd01,0,0.1556341,effector,y,1.248498,0
2021-11-08,mjd01,0,0.1556341,effector,z,0.8114326,0
2021-11-08,mjd01,0,0.1556341,head,x,-3.217077,0
2021-11-08,mjd01,0,0.1556341,head,y,1.490777,0
2021-11-08,mjd01,0,0.1556341,head,z,0.7962898,0
2021-11-08,mjd01,0,0.1658721,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1658721,target,y,1.3,0
2021-11-08,mjd01,0,0.1658721,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1658721,effector,x,-3.450828,0
2021-11-08,mjd01,0,0.1658721,effector,y,1.24809,0
2021-11-08,mjd01,0,0.1658721,effector,z,0.8114052,0
2021-11-08,mjd01,0,0.1658721,head,x,-3.217302,0
2021-11-08,mjd01,0,0.1658721,head,y,1.490767,0
2021-11-08,mjd01,0,0.1658721,head,z,0.7963198,0
2021-11-08,mjd01,0,0.1771543,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1771543,target,y,1.3,0
2021-11-08,mjd01,0,0.1771543,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1771543,effector,x,-3.451081,0
2021-11-08,mjd01,0,0.1771543,effector,y,1.247801,0
2021-11-08,mjd01,0,0.1771543,effector,z,0.8115208,0
2021-11-08,mjd01,0,0.1771543,head,x,-3.217578,0
2021-11-08,mjd01,0,0.1771543,head,y,1.490744,0
2021-11-08,mjd01,0,0.1771543,head,z,0.796239,0
2021-11-08,mjd01,0,0.1882342,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1882342,target,y,1.3,0
2021-11-08,mjd01,0,0.1882342,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1882342,effector,x,-3.451434,0
2021-11-08,mjd01,0,0.1882342,effector,y,1.247497,0
2021-11-08,mjd01,0,0.1882342,effector,z,0.811398,0
2021-11-08,mjd01,0,0.1882342,head,x,-3.217778,0
2021-11-08,mjd01,0,0.1882342,head,y,1.490696,0
2021-11-08,mjd01,0,0.1882342,head,z,0.7962383,0
2021-11-08,mjd01,0,0.1992985,target,x,-3.515174,0
2021-11-08,mjd01,0,0.1992985,target,y,1.3,0
2021-11-08,mjd01,0,0.1992985,target,z,0.7956539,0
2021-11-08,mjd01,0,0.1992985,effector,x,-3.451725,0
2021-11-08,mjd01,0,0.1992985,effector,y,1.247329,0
2021-11-08,mjd01,0,0.1992985,effector,z,0.8112905,0
2021-11-08,mjd01,0,0.1992985,head,x,-3.217897,0
2021-11-08,mjd01,0,0.1992985,head,y,1.49063,0
2021-11-08,mjd01,0,0.1992985,head,z,0.7961448,0
2021-11-08,mjd01,0,0.2103849,target,x,-3.515174,0
2021-11-08,mjd01,0,0.2103849,target,y,1.3,0
2021-11-08,mjd01,0,0.2103849,target,z,0.7956539,0
2021-11-08,mjd01,0,0.2103849,effector,x,-3.451969,0
2021-11-08,mjd01,0,0.2103849,effector,y,1.247131,0
2021-11-08,mjd01,0,0.2103849,effector,z,0.8110929,0
2021-11-08,mjd01,0,0.2103849,head,x,-3.218168,0
2021-11-08,mjd01,0,0.2103849,head,y,1.490533,0
2021-11-08,mjd01,0,0.2103849,head,z,0.7960247,0
2021-11-08,mjd01,0,0.2222819,target,x,-3.51517,0
2021-11-08,mjd01,0,0.2222819,target,y,1.300434,0
2021-11-08,mjd01,0,0.2222819,target,z,0.7951152,0
2021-11-08,mjd01,0,0.2222819,effector,x,-3.45194,0
2021-11-08,mjd01,0,0.2222819,effector,y,1.246754,0
2021-11-08,mjd01,0,0.2222819,effector,z,0.8107767,0
2021-11-08,mjd01,0,0.2222819,head,x,-3.218396,0
2021-11-08,mjd01,0,0.2222819,head,y,1.490454,0
2021-11-08,mjd01,0,0.2222819,head,z,0.79592,0
2021-11-08,mjd01,0,0.2320852,target,x,-3.515165,0
2021-11-08,mjd01,0,0.2320852,target,y,1.300954,0
2021-11-08,mjd01,0,0.2320852,target,z,0.7944694,0
2021-11-08,mjd01,0,0.2320852,effector,x,-3.451949,0
2021-11-08,mjd01,0,0.2320852,effector,y,1.246616,0
2021-11-08,mjd01,0,0.2320852,effector,z,0.8103969,0
2021-11-08,mjd01,0,0.2320852,head,x,-3.218738,0
2021-11-08,mjd01,0,0.2320852,head,y,1.490383,0
2021-11-08,mjd01,0,0.2320852,head,z,0.7957369,0
2021-11-08,mjd01,0,0.2438386,target,x,-3.51516,0
2021-11-08,mjd01,0,0.2438386,target,y,1.301429,0
2021-11-08,mjd01,0,0.2438386,target,z,0.7938791,0
2021-11-08,mjd01,0,0.2438386,effector,x,-3.452093,0
2021-11-08,mjd01,0,0.2438386,effector,y,1.246253,0
2021-11-08,mjd01,0,0.2438386,effector,z,0.8097346,0
2021-11-08,mjd01,0,0.2438386,head,x,-3.218977,0
2021-11-08,mjd01,0,0.2438386,head,y,1.490346,0
2021-11-08,mjd01,0,0.2438386,head,z,0.7955471,0
2021-11-08,mjd01,0,0.2545815,target,x,-3.515155,0
2021-11-08,mjd01,0,0.2545815,target,y,1.301912,0
2021-11-08,mjd01,0,0.2545815,target,z,0.7932803,0
2021-11-08,mjd01,0,0.2545815,effector,x,-3.451947,0
2021-11-08,mjd01,0,0.2545815,effector,y,1.246038,0
2021-11-08,mjd01,0,0.2545815,effector,z,0.8091664,0
2021-11-08,mjd01,0,0.2545815,head,x,-3.219196,0
2021-11-08,mjd01,0,0.2545815,head,y,1.490301,0
2021-11-08,mjd01,0,0.2545815,head,z,0.7953595,0
2021-11-08,mjd01,0,0.2654788,target,x,-3.51515,0
2021-11-08,mjd01,0,0.2654788,target,y,1.302417,0
2021-11-08,mjd01,0,0.2654788,target,z,0.7926531,0
2021-11-08,mjd01,0,0.2654788,effector,x,-3.451834,0
2021-11-08,mjd01,0,0.2654788,effector,y,1.245712,0
2021-11-08,mjd01,0,0.2654788,effector,z,0.8082695,0
2021-11-08,mjd01,0,0.2654788,head,x,-3.219402,0
2021-11-08,mjd01,0,0.2654788,head,y,1.490204,0
2021-11-08,mjd01,0,0.2654788,head,z,0.7951185,0
2021-11-08,mjd01,0,0.2768936,target,x,-3.515145,0
2021-11-08,mjd01,0,0.2768936,target,y,1.302903,0
2021-11-08,mjd01,0,0.2768936,target,z,0.7920493,0
2021-11-08,mjd01,0,0.2768936,effector,x,-3.451716,0
2021-11-08,mjd01,0,0.2768936,effector,y,1.245602,0
2021-11-08,mjd01,0,0.2768936,effector,z,0.8075407,0
2021-11-08,mjd01,0,0.2768936,head,x,-3.219661,0
2021-11-08,mjd01,0,0.2768936,head,y,1.490149,0
2021-11-08,mjd01,0,0.2768936,head,z,0.7949048,0
2021-11-08,mjd01,0,0.2878823,target,x,-3.51514,0
2021-11-08,mjd01,0,0.2878823,target,y,1.303414,0
2021-11-08,mjd01,0,0.2878823,target,z,0.7914149,0
2021-11-08,mjd01,0,0.2878823,effector,x,-3.45137,0
2021-11-08,mjd01,0,0.2878823,effector,y,1.245667,0
2021-11-08,mjd01,0,0.2878823,effector,z,0.8066361,0
2021-11-08,mjd01,0,0.2878823,head,x,-3.21995,0
2021-11-08,mjd01,0,0.2878823,head,y,1.490079,0
2021-11-08,mjd01,0,0.2878823,head,z,0.7946914,0
2021-11-08,mjd01,0,0.2994269,target,x,-3.515135,0
2021-11-08,mjd01,0,0.2994269,target,y,1.303895,0
2021-11-08,mjd01,0,0.2994269,target,z,0.7908183,0
2021-11-08,mjd01,0,0.2994269,effector,x,-3.450879,0
2021-11-08,mjd01,0,0.2994269,effector,y,1.245838,0
2021-11-08,mjd01,0,0.2994269,effector,z,0.805866,0
2021-11-08,mjd01,0,0.2994269,head,x,-3.220193,0
2021-11-08,mjd01,0,0.2994269,head,y,1.49002,0
2021-11-08,mjd01,0,0.2994269,head,z,0.7944616,0
2021-11-08,mjd01,0,0.3102832,target,x,-3.51513,0
2021-11-08,mjd01,0,0.3102832,target,y,1.304392,0
2021-11-08,mjd01,0,0.3102832,target,z,0.7902011,0
2021-11-08,mjd01,0,0.3102832,effector,x,-3.45031,0
2021-11-08,mjd01,0,0.3102832,effector,y,1.246688,0
2021-11-08,mjd01,0,0.3102832,effector,z,0.8048728,0
2021-11-08,mjd01,0,0.3102832,head,x,-3.220432,0
2021-11-08,mjd01,0,0.3102832,head,y,1.48996,0
2021-11-08,mjd01,0,0.3102832,head,z,0.7942194,0
2021-11-08,mjd01,0,0.3215167,target,x,-3.515125,0
2021-11-08,mjd01,0,0.3215167,target,y,1.304886,0
2021-11-08,mjd01,0,0.3215167,target,z,0.7895878,0
2021-11-08,mjd01,0,0.3215167,effector,x,-3.450187,0
2021-11-08,mjd01,0,0.3215167,effector,y,1.24822,0
2021-11-08,mjd01,0,0.3215167,effector,z,0.8035808,0
2021-11-08,mjd01,0,0.3215167,head,x,-3.220649,0
2021-11-08,mjd01,0,0.3215167,head,y,1.489893,0
2021-11-08,mjd01,0,0.3215167,head,z,0.7940012,0
2021-11-08,mjd01,0,0.3326777,target,x,-3.515121,0
2021-11-08,mjd01,0,0.3326777,target,y,1.305358,0
2021-11-08,mjd01,0,0.3326777,target,z,0.7890018,0
2021-11-08,mjd01,0,0.3326777,effector,x,-3.449684,0
2021-11-08,mjd01,0,0.3326777,effector,y,1.249822,0
2021-11-08,mjd01,0,0.3326777,effector,z,0.8026841,0
2021-11-08,mjd01,0,0.3326777,head,x,-3.220896,0
2021-11-08,mjd01,0,0.3326777,head,y,1.489797,0
2021-11-08,mjd01,0,0.3326777,head,z,0.7937986,0
2021-11-08,mjd01,0,0.3433415,target,x,-3.515115,0
2021-11-08,mjd01,0,0.3433415,target,y,1.305876,0
2021-11-08,mjd01,0,0.3433415,target,z,0.7883587,0
2021-11-08,mjd01,0,0.3433415,effector,x,-3.448879,0
2021-11-08,mjd01,0,0.3433415,effector,y,1.252844,0
2021-11-08,mjd01,0,0.3433415,effector,z,0.8017244,0
2021-11-08,mjd01,0,0.3433415,head,x,-3.221103,0
2021-11-08,mjd01,0,0.3433415,head,y,1.489706,0
2021-11-08,mjd01,0,0.3433415,head,z,0.7935759,0
2021-11-08,mjd01,0,0.3550454,target,x,-3.515111,0
2021-11-08,mjd01,0,0.3550454,target,y,1.306349,0
2021-11-08,mjd01,0,0.3550454,target,z,0.7877707,0
2021-11-08,mjd01,0,0.3550454,effector,x,-3.448267,0
2021-11-08,mjd01,0,0.3550454,effector,y,1.255563,0
2021-11-08,mjd01,0,0.3550454,effector,z,0.800854,0
2021-11-08,mjd01,0,0.3550454,head,x,-3.221616,0
2021-11-08,mjd01,0,0.3550454,head,y,1.489628,0
2021-11-08,mjd01,0,0.3550454,head,z,0.7934037,0
2021-11-08,mjd01,0,0.3657467,target,x,-3.515106,0
2021-11-08,mjd01,0,0.3657467,target,y,1.306854,0
2021-11-08,mjd01,0,0.3657467,target,z,0.7871445,0
2021-11-08,mjd01,0,0.3657467,effector,x,-3.447879,0
2021-11-08,mjd01,0,0.3657467,effector,y,1.259213,0
2021-11-08,mjd01,0,0.3657467,effector,z,0.8002083,0
2021-11-08,mjd01,0,0.3657467,head,x,-3.221854,0
2021-11-08,mjd01,0,0.3657467,head,y,1.489499,0
2021-11-08,mjd01,0,0.3657467,head,z,0.7932049,0
2021-11-08,mjd01,0,0.377143,target,x,-3.515101,0
2021-11-08,mjd01,0,0.377143,target,y,1.307303,0
2021-11-08,mjd01,0,0.377143,target,z,0.7865861,0
2021-11-08,mjd01,0,0.377143,effector,x,-3.447405,0
2021-11-08,mjd01,0,0.377143,effector,y,1.263787,0
2021-11-08,mjd01,0,0.377143,effector,z,0.7995684,0
2021-11-08,mjd01,0,0.377143,head,x,-3.222293,0
2021-11-08,mjd01,0,0.377143,head,y,1.489439,0
2021-11-08,mjd01,0,0.377143,head,z,0.7929,0
2021-11-08,mjd01,0,0.3873046,target,x,-3.515096,0
2021-11-08,mjd01,0,0.3873046,target,y,1.3078,0
2021-11-08,mjd01,0,0.3873046,target,z,0.7859696,0
2021-11-08,mjd01,0,0.3873046,effector,x,-3.446913,0
2021-11-08,mjd01,0,0.3873046,effector,y,1.268515,0
2021-11-08,mjd01,0,0.3873046,effector,z,0.7991011,0
2021-11-08,mjd01,0,0.3873046,head,x,-3.222683,0
2021-11-08,mjd01,0,0.3873046,head,y,1.489296,0
2021-11-08,mjd01,0,0.3873046,head,z,0.792627,0
2021-11-08,mjd01,0,0.3985245,target,x,-3.515091,0
2021-11-08,mjd01,0,0.3985245,target,y,1.308305,0
2021-11-08,mjd01,0,0.3985245,target,z,0.7853421,0
2021-11-08,mjd01,0,0.3985245,effector,x,-3.446593,0
2021-11-08,mjd01,0,0.3985245,effector,y,1.272574,0
2021-11-08,mjd01,0,0.3985245,effector,z,0.7984419,0
2021-11-08,mjd01,0,0.3985245,head,x,-3.222917,0
2021-11-08,mjd01,0,0.3985245,head,y,1.489214,0
2021-11-08,mjd01,0,0.3985245,head,z,0.792493,0
2021-11-08,mjd01,0,0.4099438,target,x,-3.515086,0
2021-11-08,mjd01,0,0.4099438,target,y,1.308814,0
2021-11-08,mjd01,0,0.4099438,target,z,0.7847108,0
2021-11-08,mjd01,0,0.4099438,effector,x,-3.446108,0
2021-11-08,mjd01,0,0.4099438,effector,y,1.277418,0
2021-11-08,mjd01,0,0.4099438,effector,z,0.7977843,0
2021-11-08,mjd01,0,0.4099438,head,x,-3.22348,0
2021-11-08,mjd01,0,0.4099438,head,y,1.489156,0
2021-11-08,mjd01,0,0.4099438,head,z,0.7923316,0
2021-11-08,mjd01,0,0.4214337,target,x,-3.515082,0
2021-11-08,mjd01,0,0.4214337,target,y,1.309275,0
2021-11-08,mjd01,0,0.4214337,target,z,0.7841378,0
2021-11-08,mjd01,0,0.4214337,effector,x,-3.445903,0
2021-11-08,mjd01,0,0.4214337,effector,y,1.282011,0
2021-11-08,mjd01,0,0.4214337,effector,z,0.7970645,0
2021-11-08,mjd01,0,0.4214337,head,x,-3.223693,0
2021-11-08,mjd01,0,0.4214337,head,y,1.489084,0
2021-11-08,mjd01,0,0.4214337,head,z,0.7922405,0
2021-11-08,mjd01,0,0.4318606,target,x,-3.515077,0
2021-11-08,mjd01,0,0.4318606,target,y,1.309781,0
2021-11-08,mjd01,0,0.4318606,target,z,0.7835104,0
2021-11-08,mjd01,0,0.4318606,effector,x,-3.445609,0
2021-11-08,mjd01,0,0.4318606,effector,y,1.286751,0
2021-11-08,mjd01,0,0.4318606,effector,z,0.7968202,0
2021-11-08,mjd01,0,0.4318606,head,x,-3.224072,0
2021-11-08,mjd01,0,0.4318606,head,y,1.488975,0
2021-11-08,mjd01,0,0.4318606,head,z,0.7920405,0
2021-11-08,mjd01,0,0.4432774,target,x,-3.515072,0
2021-11-08,mjd01,0,0.4432774,target,y,1.31028,0
2021-11-08,mjd01,0,0.4432774,target,z,0.7828899,0
2021-11-08,mjd01,0,0.4432774,effector,x,-3.445416,0
2021-11-08,mjd01,0,0.4432774,effector,y,1.291045,0
2021-11-08,mjd01,0,0.4432774,effector,z,0.7958713,0
2021-11-08,mjd01,0,0.4432774,head,x,-3.224291,0
2021-11-08,mjd01,0,0.4432774,head,y,1.488892,0
2021-11-08,mjd01,0,0.4432774,head,z,0.7920243,0
2021-11-08,mjd01,0,0.4545709,target,x,-3.515067,0
2021-11-08,mjd01,0,0.4545709,target,y,1.310768,0
2021-11-08,mjd01,0,0.4545709,target,z,0.782284,0
2021-11-08,mjd01,0,0.4545709,effector,x,-3.445393,0
2021-11-08,mjd01,0,0.4545709,effector,y,1.295321,0
2021-11-08,mjd01,0,0.4545709,effector,z,0.7946026,0
2021-11-08,mjd01,0,0.4545709,head,x,-3.224539,0
2021-11-08,mjd01,0,0.4545709,head,y,1.488774,0
2021-11-08,mjd01,0,0.4545709,head,z,0.7920412,0
2021-11-08,mjd01,0,0.4655972,target,x,-3.515062,0
2021-11-08,mjd01,0,0.4655972,target,y,1.31125,0
2021-11-08,mjd01,0,0.4655972,target,z,0.781686,0
2021-11-08,mjd01,0,0.4655972,effector,x,-3.445683,0
2021-11-08,mjd01,0,0.4655972,effector,y,1.299945,0
2021-11-08,mjd01,0,0.4655972,effector,z,0.7931972,0
2021-11-08,mjd01,0,0.4655972,head,x,-3.224872,0
2021-11-08,mjd01,0,0.4655972,head,y,1.488634,0
2021-11-08,mjd01,0,0.4655972,head,z,0.7919737,0
2021-11-08,mjd01,0,0.4764804,target,x,-3.515057,0
2021-11-08,mjd01,0,0.4764804,target,y,1.311756,0
2021-11-08,mjd01,0,0.4764804,target,z,0.7810583,0
2021-11-08,mjd01,0,0.4764804,effector,x,-3.445881,0
2021-11-08,mjd01,0,0.4764804,effector,y,1.304355,0
2021-11-08,mjd01,0,0.4764804,effector,z,0.7920356,0
2021-11-08,mjd01,0,0.4764804,head,x,-3.224985,0
2021-11-08,mjd01,0,0.4764804,head,y,1.488559,0
2021-11-08,mjd01,0,0.4764804,head,z,0.7919692,0
2021-11-08,mjd01,0,0.4879032,target,x,-3.515052,0
2021-11-08,mjd01,0,0.4879032,target,y,1.312261,0
2021-11-08,mjd01,0,0.4879032,target,z,0.7804304,0
2021-11-08,mjd01,0,0.4879032,effector,x,-3.446399,0
2021-11-08,mjd01,0,0.4879032,effector,y,1.308825,0
2021-11-08,mjd01,0,0.4879032,effector,z,0.7903309,0
2021-11-08,mjd01,0,0.4879032,head,x,-3.225184,0
2021-11-08,mjd01,0,0.4879032,head,y,1.488413,0
2021-11-08,mjd01,0,0.4879032,head,z,0.7920004,0
2021-11-08,mjd01,0,0.4993308,target,x,-3.515047,0
2021-11-08,mjd01,0,0.4993308,target,y,1.312738,0
2021-11-08,mjd01,0,0.4993308,target,z,0.7798389,0
2021-11-08,mjd01,0,0.4993308,effector,x,-3.447232,0
2021-11-08,mjd01,0,0.4993308,effector,y,1.312758,0
2021-11-08,mjd01,0,0.4993308,effector,z,0.7885442,0
2021-11-08,mjd01,0,0.4993308,head,x,-3.225263,0
2021-11-08,mjd01,0,0.4993308,head,y,1.488237,0
2021-11-08,mjd01,0,0.4993308,head,z,0.7919627,0
2021-11-08,mjd01,0,0.5100951,target,x,-3.515042,0
2021-11-08,mjd01,0,0.5100951,target,y,1.31321,0
2021-11-08,mjd01,0,0.5100951,target,z,0.7792519,0
2021-11-08,mjd01,0,0.5100951,effector,x,-3.448216,0
2021-11-08,mjd01,0,0.5100951,effector,y,1.316464,0
2021-11-08,mjd01,0,0.5100951,effector,z,0.7867191,0
2021-11-08,mjd01,0,0.5100951,head,x,-3.225583,0
2021-11-08,mjd01,0,0.5100951,head,y,1.488022,0
2021-11-08,mjd01,0,0.5100951,head,z,0.7918397,0
2021-11-08,mjd01,0,0.5207782,target,x,-3.515037,0
2021-11-08,mjd01,0,0.5207782,target,y,1.313723,0
2021-11-08,mjd01,0,0.5207782,target,z,0.7786158,0
2021-11-08,mjd01,0,0.5207782,effector,x,-3.450006,0
2021-11-08,mjd01,0,0.5207782,effector,y,1.320075,0
2021-11-08,mjd01,0,0.5207782,effector,z,0.7844262,0
2021-11-08,mjd01,0,0.5207782,head,x,-3.22569,0
2021-11-08,mjd01,0,0.5207782,head,y,1.487865,0
2021-11-08,mjd01,0,0.5207782,head,z,0.7919508,0
2021-11-08,mjd01,0,0.5323529,target,x,-3.515033,0
2021-11-08,mjd01,0,0.5323529,target,y,1.314201,0
2021-11-08,mjd01,0,0.5323529,target,z,0.7780226,0
2021-11-08,mjd01,0,0.5323529,effector,x,-3.451457,0
2021-11-08,mjd01,0,0.5323529,effector,y,1.323244,0
2021-11-08,mjd01,0,0.5323529,effector,z,0.7821727,0
